data_type;site;lat_dd;lon_dd;datum;precision;data_collection;date;day;month;year;position;habitat;trans_n;sampleID;temp_c;depth_min;depth_max;visi_vert;visi_hor;point;subs_cover;roughness;obs
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;3;DE_T3_20200311;23.5;6;12;8;9;p19;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;3;DE_T3_20200311;23.5;6;12;8;9;p19.5;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p0;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p0.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p1;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p1.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p2;turf;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p2.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p3;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p3.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p4;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p4.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p5.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p6;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p6.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p7;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p7.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p8;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p8.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p9;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p9.5;zoantideo;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p10;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p10.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p11;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p11.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p12;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p12.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p13;zoantideo;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p13.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p14;zoantideo;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p14.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p15;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p15.5;zoantideo;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p16;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p16.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p17;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p17.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p18;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p18.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p19;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;1;DE_T1_20200311;23.5;12;16;8;9;p19.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rocky_shore;2;DE_T2_20200311;23.5;12;16;8;9;p0;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p0.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p1;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p1.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p2;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p2.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p3;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p3.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p4;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p4.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p5.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p6;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p6.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p7;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p7.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p8;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p8.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p9;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p9.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p10;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p10.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p11;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p11.5;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p12;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p12.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p13;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p13.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p14;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p14.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p15;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p15.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p16;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p16.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p17;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p17.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p18;turf;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p18.5;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p19;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;2;DE_T2_20200311;23.5;12;16;8;9;p19.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p0;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p0.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p1;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p1.5;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p2;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p2.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p3;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p3.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p4;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p4.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p5.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p6;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p6.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p7;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p7.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p8;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p8.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p9;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p9.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p10;turf;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p10.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p11;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p11.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p12;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p12.5;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p13;gorgonia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p13.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p14;alga_calcaria_crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p14.5;alga_calcaria_crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p15;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p15.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p16;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p16.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;Vitor_Picolotto-Thiago_Silveira;43901;11;03;2020;Rebio Arvoredo;rodolith_bed;3;DE_T3_20200311;23.5;12;16;8;9;p17;gorgonia;NA;NA
